date,id,NERs_per
2021-10-07 14:40:00+00:00,385894674,"['Xavier Bertrand', 'Valérie Pécresse', 'Michel Barnier', 'Eric Ciotti', 'Philippe Juvin', 'Denis Payre', 'Xavier Bertrand']"
2021-09-22 16:00:00+00:00,2694502643,"['Berny', 'O’Berny']"
2021-09-29 06:00:00+00:00,899239080,[]
2021-09-29 05:00:00+00:00,3490816863,[]
2021-09-28 20:00:20+00:00,2040305270,['Nina Deal']
2021-09-29 03:51:00+00:00,1028648432,['merite']
2021-09-29 15:10:00+00:00,3924388945,"['Affaire Mila', 'Mila']"
2021-09-29 10:00:00+00:00,3145970954,[]
2021-09-29 21:45:00+00:00,882791579,['Covid-19']
2021-09-29 15:25:00+00:00,915174217,"['Maxime Blasco', 'Emmanuel Macron', 'Maxime Blasco']"
2021-09-29 19:56:00+00:00,2446295331,['Georges Ziegler']
2021-09-23 10:00:00+00:00,1795222245,[]
2021-09-23 06:00:00+00:00,3820873312,['Petite Amal']
2021-09-29 04:00:00+00:00,1790488729,[]
2021-09-29 17:40:17+00:00,4278562212,[]
2021-09-29 17:37:31+00:00,293602607,['Croc']
2021-09-29 17:30:00+00:00,3920240042,['Bonne']
2021-09-30 17:54:58+00:00,2097326257,[]
2021-10-05 10:37:00+00:00,2845549337,"['Rémy Daillet', 'Rémy Daillet']"
2021-10-05 03:18:00+00:00,342801487,['implantee']
2021-10-04 14:36:37+00:00,4249517982,[]
2021-10-04 10:50:00+00:00,3329711602,['Thomas Pesquet']
2021-09-30 12:00:00+00:00,3435631523,[]
2021-09-30 10:00:00+00:00,3482228749,['Nicolas Vanbremeersch']
2021-09-30 14:23:00+00:00,1418104364,[]
2021-09-29 17:05:00+00:00,3355134357,[]
2021-09-29 07:00:00+00:00,2166795452,[]
2021-09-30 14:22:00+00:00,1795315890,[]
2021-09-30 10:00:00+00:00,817492672,[]
2021-09-30 07:59:00+00:00,1726512584,['Emmanuel Macron']
2021-09-30 12:09:00+00:00,1911569688,[]
2021-09-29 16:35:00+00:00,348535913,[]
2021-09-30 16:35:00+00:00,77978508,"['Xavier Bertrand', 'Xavier Bertrand']"
2021-09-29 04:00:00+00:00,348470851,[]
2021-09-28 11:35:01+00:00,2351436362,[]
2021-10-01 14:33:12+00:00,1092178229,[]
2021-10-01 14:30:00+00:00,3613665357,[]
2021-09-30 09:20:00+00:00,3107755698,"['Carnot', 'Pierre Oliver']"
2021-09-30 14:43:32+00:00,3399549544,"['Grégory Doucet', 'Gregory Doucet', 'Gerard Collomb']"
2021-09-30 17:30:00+00:00,1389886665,[]
2021-09-30 19:14:12+00:00,3215803746,"['Castex', 'Premier ministre', 'Jean Castex']"
2021-09-30 17:55:17+00:00,3131744204,"['Gilbert Pécoud', 'Gilbert Pécoud']"
2021-10-01 17:27:55+00:00,2173483004,[]
2021-10-01 17:00:00+00:00,1706237401,['Xherdan Shaqiri:']
2021-10-01 16:39:13+00:00,676502523,"['Jérémy Viale', 'Georges Blanc']"
2021-10-01 16:36:33+00:00,982298561,[]
2021-10-01 04:00:00+00:00,159326083,[]
2021-10-01 06:30:00+00:00,3994816957,[]
2021-10-01 16:34:10+00:00,2802544304,[]
2021-10-01 16:33:12+00:00,1924428187,[]
2021-09-30 18:00:00+00:00,476319033,[]
2021-10-02 12:35:00+00:00,4229472535,['Le Lou']
2021-10-02 12:57:00+00:00,2034110547,"['Michel Tubiana', 'Michel Tubiana']"
2021-10-01 18:00:00+00:00,1011200111,[]
2021-10-01 17:58:00+00:00,207574359,['Liburn Ahmeti']
2021-10-01 17:29:38+00:00,43027391,[]
2021-10-01 13:17:00+00:00,2677694075,"['François Verove', 'Jean-Marc Lussert']"
2021-10-01 04:00:00+00:00,3554817131,[]
2021-10-02 15:32:03+00:00,3916365259,['Azouz Begag']
2021-10-01 21:57:00+00:00,331408276,[]
2021-10-01 17:00:00+00:00,3788149262,[]
2021-10-02 04:30:00+00:00,1812938496,[]
2021-10-02 04:00:00+00:00,2706063168,"['Claude Puel', 'Claude Puel']"
2021-10-01 16:30:00+00:00,2070915060,[]
2021-10-02 05:18:00+00:00,1555710596,[]
2021-10-02 05:00:00+00:00,3616568022,['Fabrice Accary']
2021-10-02 09:52:00+00:00,1671734554,[]
2021-10-01 20:06:11+00:00,2656982111,['Laurent Gerra']
2021-10-02 11:39:00+00:00,1079396243,[]
2021-10-02 11:00:00+00:00,1169218280,[]
2021-10-02 05:27:00+00:00,1281761661,[]
2021-10-01 03:14:00+00:00,2652239626,"['Maya Flandin', 'Boris Vian']"
2021-10-03 09:26:00+00:00,2805062236,[]
2021-10-03 05:00:00+00:00,3768932217,[]
2021-10-03 05:38:00+00:00,351445815,[]
2021-10-01 13:57:54+00:00,3974832399,['Ahmed Naser Al-Raisi']
2021-10-02 20:26:00+00:00,3459248180,[]
2021-10-03 06:30:00+00:00,3630263821,[]
2021-10-03 05:46:00+00:00,4175066287,[]
2021-10-02 15:27:00+00:00,4000030462,"['Philippe', 'Éric Zemmour']"
2021-10-02 17:30:00+00:00,1368277517,[]
2021-10-04 14:24:00+00:00,121748954,['Zverev']
2021-10-03 03:29:00+00:00,3264744456,"['Anatole', 'Anatole', 'Anatole']"
2021-10-03 13:04:27+00:00,3477773315,"['Jean-Charles Tchakirian', 'jean Le Gaulois']"
2021-10-02 18:00:00+00:00,4082298013,"['Thibert', 'Thibert Rival']"
2021-10-02 15:00:00+00:00,343937853,"['Ferdinand Porsche', 'Ferdinand Porsche']"
2021-09-30 07:00:00+00:00,3728644287,['Julien Devanne']
2021-09-30 09:07:00+00:00,3287157048,[]
2021-09-30 09:41:00+00:00,4215909117,['Michel Soro']
2021-10-02 17:10:00+00:00,2182261872,[]
2021-09-30 09:31:00+00:00,2604427234,[]
2021-09-05 09:40:00+00:00,4010150403,[]
2022-02-07 15:02:00+00:00,909878786,['Ada Hegerberg']
2022-02-07 06:00:00+00:00,778090190,[]
2022-02-07 10:42:22+00:00,1919932080,[]
2022-02-06 15:00:00+00:00,2325983509,"['Sylvain Godinot', 'Franck Lévy']"
2022-02-07 13:45:52+00:00,1923336949,"['Gautier Lebraty', 'Gautier Lebraty']"
2022-02-07 13:45:52+00:00,385878469,['Pierre Scize/Montée de l’Observance']
2022-02-07 11:32:00+00:00,1542983544,"['Roxana Maracineanu', 'Roxana']"
2022-02-07 11:21:00+00:00,1630129681,[]
2022-02-06 18:00:00+00:00,3886358546,[]
2022-02-06 13:59:00+00:00,2606031435,[]
2022-02-06 12:23:00+00:00,2012579997,"['Alexis Michalik', 'Alexis Michalik', 'Edmond', 'Alexis Michalik', 'Alexis Michalik']"
2022-02-06 18:00:00+00:00,1889145730,[]
2022-02-07 09:16:00+00:00,752965964,[]
2022-02-07 06:25:00+00:00,348683586,"['Procès Lelandais', 'Maëlys De Araujo']"
2022-02-06 18:42:34+00:00,1866285457,[]
2022-02-06 18:30:00+00:00,3786959845,[]
2022-02-06 18:41:24+00:00,3430233252,['Olivier Dodin']
2022-02-07 11:00:00+00:00,2402533747,[]
2022-02-07 13:19:00+00:00,3055481059,[]
2022-02-07 20:45:00+00:00,3810495511,[]
2022-02-07 16:42:20+00:00,1539289928,[]
2022-02-07 18:15:00+00:00,1004693894,[]
2022-02-05 18:48:17+00:00,120731553,[]
2022-02-05 18:48:17+00:00,38057852,[]
2022-02-05 18:42:17+00:00,1816704658,"['Ravat', 'Smith']"
2022-02-05 18:22:13+00:00,2269740546,['Alliade Habitat']
2022-02-05 15:44:00+00:00,2715265799,[]
2022-02-05 11:00:00+00:00,2539494428,[]
2022-02-05 18:00:00+00:00,1355457228,"['Camille', 'Amandine']"
2022-02-06 05:00:00+00:00,888355769,[]
2022-02-06 13:19:00+00:00,972057953,[]
2022-02-06 08:45:00+00:00,1133412985,[]
2022-02-06 05:00:00+00:00,3975405994,"['Laurent-Bonnevay', 'Farid']"
2022-02-06 07:28:00+00:00,1549609147,[]
2022-02-06 09:36:00+00:00,2839244255,['Roselyne Valente']
2022-02-06 19:02:00+00:00,4075928561,[]
2022-02-06 18:00:00+00:00,420102036,[]
2022-02-06 15:20:00+00:00,1793996384,['Emmanuel Macron']
2022-02-06 18:30:00+00:00,3880100546,['Peter Bosz']
2022-02-06 18:00:00+00:00,1275337709,['Emmanuel Macron']
2022-02-06 18:30:00+00:00,410770983,"['Macron', 'Emmanuel Macron', 'Vincent Martigny']"
2022-02-06 15:00:00+00:00,33828410,"['Ferrandière', 'Maisonneuve']"
2022-02-07 06:00:00+00:00,2449496480,"['Corinne Niogret', 'Sandrine Bailly', 'Delphyne Burlet', 'Simon Desthieux']"
2022-02-05 14:36:00+00:00,2050953476,"['Clément Lopez', 'Clement Lopez', 'Michel Rostang', 'Clement Lopez']"
2022-02-05 13:33:00+00:00,3984264040,['Davy']
2022-02-05 19:00:00+00:00,4174238265,[]
2022-02-06 05:00:00+00:00,3958894255,[]
2022-02-05 05:01:00+00:00,3009794383,[]
2022-02-09 16:29:00+00:00,3936869687,"['Éric Woerth', 'Emmanuel Macron', 'Valérie Pécresse']"
2022-02-09 16:02:00+00:00,3451704147,['Tesla']
2022-02-09 09:00:00+00:00,288303665,['Relaxé']
2022-02-09 15:45:00+00:00,1826582846,['Clemenceau']
2022-02-08 16:49:00+00:00,1014408923,"['Mercredi', 'Mercredi Biscuiterie', 'Therese Holdrinet']"
2022-02-09 09:10:00+00:00,818207852,"['Procès Lelandais', 'Araujo', 'Nordahl Lelandais']"
2022-02-09 09:05:00+00:00,1460134787,[]
2022-02-09 06:04:00+00:00,215219690,[]
2022-02-09 14:20:00+00:00,2094850480,"['Petra Vlhova', 'Chloé Trespeuch']"
2022-02-08 14:55:06+00:00,2739512513,[]
2022-02-09 05:00:00+00:00,1841453143,[]
2022-02-09 12:00:00+00:00,2303806447,['Saint-Valentin']
2022-02-09 05:00:00+00:00,1005859219,['Michel Rantonnet']
2022-02-09 06:03:00+00:00,1048446028,[]
2022-02-10 13:24:00+00:00,3864095020,[]
2022-02-10 14:25:00+00:00,1526550487,[]
2022-02-10 05:08:00+00:00,3069449243,[]
2022-02-10 12:55:00+00:00,3098535568,"['André Wilms', 'André Wilms', 'Jean Le Quesnoy', 'Etienne Chatiliez', 'Aki Kaurismäki']"
2022-02-09 18:00:00+00:00,4180054634,[]
2022-02-09 19:19:00+00:00,2923122439,[]
2022-02-10 11:02:57+00:00,3648416261,[]
2022-02-10 11:00:00+00:00,2812334837,['Président\u200b. Roger Pierre']
2022-02-10 09:25:00+00:00,3378906903,[]
2022-02-10 16:07:53+00:00,2342177136,"['Epnak', 'Antoine-Koenigswarter', 'Ophélie Chapuis', 'Pauline']"
2022-02-10 16:05:00+00:00,1823173638,['Sytral']
2022-02-10 06:12:00+00:00,857061919,[]
2022-02-10 11:00:00+00:00,4271837233,[]
2022-02-10 12:00:00+00:00,2427656537,[]
2022-02-08 13:02:00+00:00,651838094,['Catherine Deroche']
2022-02-08 10:30:00+00:00,2100269035,"['Emmanuel Macron', 'Volodymyr Zelensky', 'Tetyana Ogarkova']"
2022-02-08 11:26:00+00:00,1527480828,"['Jean-Pierre Vidal', 'Jean-Pierre Vidal']"
2022-02-07 23:40:36+00:00,1731169539,"['Fatima Trari', 'Walid Mekki', 'Salim Chebaiki']"
2022-02-09 16:24:00+00:00,1073994590,"['Thomas Piron', 'Thomas Piron']"
2022-02-08 19:45:00+00:00,2186561404,['Jadot']
2022-02-08 19:00:00+00:00,4089434441,[]
2022-02-08 19:00:00+00:00,2178907882,[]
2022-02-08 11:00:00+00:00,1823664956,[]
2022-02-08 17:30:00+00:00,2142900255,"['Nordahl Lelandais', 'Lelandais']"
2022-02-09 17:00:00+00:00,1489475167,['Eva Almeida']
2022-02-07 20:00:00+00:00,4219971106,[]
2022-02-08 06:33:00+00:00,522656195,[]
2022-02-08 05:15:00+00:00,2320574582,"['Covid-19', 'Covid-19']"
2022-02-08 11:00:00+00:00,1052796336,[]
2022-02-08 16:45:00+00:00,2614637944,"['Olivier Véran', 'Covid-19', 'Olivier Véran']"
2022-02-08 16:12:26+00:00,1138618055,[]
2022-02-08 10:56:28+00:00,3785075801,[]
2022-02-08 08:41:23+00:00,4165474039,['Sytral']
2022-02-08 10:55:00+00:00,265583329,"['Jean Castex', 'Premier ministre']"
2022-02-08 11:00:00+00:00,1094761035,"['Nikos Aliagas', 'Nikos']"
2022-02-08 15:00:00+00:00,2414406737,[]
2022-02-08 10:00:00+00:00,3831787680,"['Emile-Zola', 'Emile-Zola']"
2022-02-08 11:00:00+00:00,2977523213,[]
2022-02-08 13:18:00+00:00,4009132671,[]
2022-02-08 13:12:00+00:00,1310798475,"['Navalny', 'Alexeï Navalny']"
2022-02-10 12:33:00+00:00,3348024521,[]
2022-02-10 12:00:00+00:00,468033412,[]
2022-02-09 18:56:00+00:00,1276512404,[]
2022-02-09 18:30:00+00:00,1228424508,['Salah']
2022-02-09 11:52:50+00:00,2323913956,[]
2022-02-07 18:00:00+00:00,3425277568,[]
2022-02-07 20:05:00+00:00,3469803782,"['Cédric Jubillar', 'Delphine', 'Philippe Pressecq', 'Delphine Jubillar']"
2022-02-07 18:00:00+00:00,2632443272,[]
2022-02-07 18:00:00+00:00,2362363770,"['Tom Chevalier', 'Laurent Pahpy']"
2022-02-10 16:00:00+00:00,575551948,[]
2022-02-10 15:29:00+00:00,1212001867,"['Pinturault', 'Chen', 'Alexis Pinturault', 'Johannes Strolz']"
2022-02-10 16:47:00+00:00,780612413,[]
2021-09-06 14:00:00+00:00,2670150187,['Colum McCann']
2021-09-07 05:19:00+00:00,1725025382,[]
2021-09-06 14:33:00+00:00,867603381,"['Jean-Paul Belmondo', 'Jean Gabin', 'Godard', 'Henri Verneuil', 'Jean-Paul Belmondo']"
2021-09-07 19:00:00+00:00,2061636375,[]
2021-09-08 04:00:00+00:00,3807302882,[]
2021-09-06 10:10:00+00:00,1335772518,['Cédric Van']
2021-09-07 10:00:00+00:00,2739252014,['Jérémy Guichard']
2021-09-07 16:35:00+00:00,2502403252,[]
2021-09-06 15:00:00+00:00,3687247605,[]
2021-09-06 17:00:00+00:00,2642417244,"['Grégory Doucet', 'Grégory Doucet']"
2021-09-04 15:52:00+00:00,3889459090,[]
2021-09-07 07:00:00+00:00,1367614708,"['Grégoire Margotton', 'Benzema', 'Grégoire Margotton']"
2021-09-07 05:00:00+00:00,3970903647,[]
2021-09-06 18:37:00+00:00,3790065721,[]
2021-09-07 04:00:00+00:00,3741226561,"['Esker', 'Esker']"
2021-09-03 08:44:07+00:00,1647009316,"['Hugo Charrier', 'Benoit Grassigny']"
2021-09-06 15:43:38+00:00,2272880715,[]
2021-09-04 04:00:00+00:00,4288057000,"['Yves Guerpillon', 'Père Yves Guerpillon']"
2021-09-04 16:56:04+00:00,3811479792,[]
2021-09-04 15:00:00+00:00,1169046564,"['Curé', 'Damien Guillot']"
2021-09-05 05:24:00+00:00,1163303319,"['Novak', 'Kei Nishikori', 'Shelby Rogers']"
2021-09-03 22:21:00+00:00,1363681297,[]
2021-09-04 16:00:00+00:00,3500110317,"['Sylvie', 'Erik Pétard', 'Marion']"
2021-09-04 22:50:31+00:00,1223585965,['Tête d’Or']
2021-09-04 17:00:00+00:00,4205975219,[]
2021-09-05 11:21:00+00:00,3480458448,[]
2021-09-05 16:04:38+00:00,3716563817,"['Malek Bensmaïl', 'Houria']"
2021-09-05 16:00:00+00:00,2488239556,['Mathieu Gorgelin']
2021-09-04 20:17:03+00:00,2852426508,"['Antoine de Saint-Exupéry, “']"
2021-09-07 10:40:00+00:00,277599184,[]
2021-09-03 15:11:58+00:00,3011464738,[]
2021-09-04 11:20:00+00:00,1274826823,[]
2021-09-04 16:40:00+00:00,2400074473,[]
2021-09-04 18:29:31+00:00,1440394721,"['Ribéry', 'Boateng']"
2021-09-05 04:00:00+00:00,964282875,['Christian Têtedoie']
2021-09-04 20:42:00+00:00,2821088973,['Didier Deschamps']
2021-04-24 04:00:00+00:00,832600260,"['Rudi Garcia', 'Christophe Galtier', 'Rudi Garcia', 'Christophe Galtier']"
2021-04-24 14:00:00+00:00,205272923,['Julien Bayou']
2021-04-24 05:23:00+00:00,2535851737,[]
2021-04-24 18:30:00+00:00,2992688343,[]
2021-04-24 16:13:00+00:00,1169566213,['Emmanuel Macron']
2021-04-24 07:00:00+00:00,3227648057,[]
2021-04-24 08:47:00+00:00,738028361,[]
2021-04-25 19:59:19+00:00,2208412811,[]
2021-04-25 19:57:00+00:00,566300613,['Sarah Halimi']
2021-04-26 09:51:00+00:00,3265946534,[]
2021-04-26 11:28:00+00:00,3513382080,['Macron']
2021-04-26 05:09:00+00:00,3267837260,[]
2021-04-25 04:00:00+00:00,3944581175,[]
2021-04-25 18:00:00+00:00,987000085,[]
2021-04-25 10:00:00+00:00,3281061658,[]
2021-04-25 21:01:00+00:00,2373300630,[]
2021-04-25 18:11:00+00:00,2125505668,['Stéphanie M.']
2021-04-25 10:00:00+00:00,2011029441,['Alzheimer']
2021-04-25 11:52:00+00:00,2778480364,[]
2021-04-24 15:21:00+00:00,2476594107,"['Manif lesbienne caillassée', 'Grégory Doucet', 'Alice Coffin', 'Grégory Doucet']"
2021-04-25 12:47:00+00:00,3821423273,['Premier ministre']
2021-04-25 05:00:00+00:00,3811131789,[]
2021-04-25 14:31:00+00:00,1520241238,"['M. Pokora', 'Christina Milian', 'Kenna', 'M. Pokora', 'Christina Milian']"
2021-04-25 08:45:00+00:00,330711876,[]
2021-04-25 16:23:00+00:00,1734778343,['Paul-Bert']
2021-04-25 04:00:00+00:00,761235219,"['Alexandra', 'Alexandra']"
2021-04-26 11:00:00+00:00,3397170716,[]
2021-04-26 10:20:00+00:00,3705312324,[]
2021-04-26 05:20:00+00:00,3111381529,[]
2021-04-26 05:40:00+00:00,1136511627,[]
2021-04-25 13:42:00+00:00,3252739975,['Rambaud']
2021-04-25 13:08:00+00:00,3752800289,[]
2021-04-19 16:00:00+00:00,959772083,[]
2021-04-25 06:33:00+00:00,4148532963,[]
2021-04-24 14:54:00+00:00,3730973129,"['Trarieux', 'Urbanisme Beatrice Vessiller', 'Trarieux']"
2021-04-25 08:09:00+00:00,2474972157,['Patrick Müller']
2021-04-26 06:00:00+00:00,1130995332,['général Franco']
2021-04-27 08:36:43+00:00,3465206732,['depit']
2021-04-20 16:00:00+00:00,1274711459,"['Guillaume Marchal', 'Paul Ségard']"
2021-04-26 19:23:00+00:00,2091451130,[]
2021-04-27 09:00:00+00:00,1821797961,[]
2021-04-27 07:12:00+00:00,3984732712,[]
2021-04-27 04:00:00+00:00,1384819373,[]
2021-04-27 04:00:00+00:00,3697131033,['Anaïs Jasse']
2021-04-26 05:06:00+00:00,766929862,"['Verdict', 'MeMourad Battikh', 'Verdict']"
2021-04-26 14:31:00+00:00,443327914,[]
2021-04-26 15:22:00+00:00,2518661100,[]
2021-04-26 14:00:00+00:00,1664929789,[]
2021-04-26 17:00:00+00:00,265239279,['Bertrand Perret']
2021-04-26 17:00:00+00:00,3789512498,[]
2021-04-25 13:26:00+00:00,3855695243,"['Theo Charaf', 'Theo Charaf']"
2021-04-27 04:02:00+00:00,1186125859,[]
2021-04-26 10:00:00+00:00,1524773597,['Mercédès Crépin']
2021-04-27 04:04:00+00:00,221918877,[]
2021-04-26 17:00:00+00:00,2897894234,['Roger de Lyon']
2021-04-26 12:33:00+00:00,26889224,[]
2021-04-26 18:49:00+00:00,847653900,"['Yabusele', 'Gerschon Yabusele']"
2021-04-25 22:00:00+00:00,3272331844,['Emmanuel Macron']
2021-04-26 18:03:00+00:00,2311620597,[]
2021-04-26 17:00:00+00:00,2934415801,['Stas']
2021-04-26 15:55:00+00:00,2643796177,[]
2021-04-27 17:17:00+00:00,1524617088,[]
2021-04-28 04:44:00+00:00,2535372503,[]
2021-04-27 19:25:00+00:00,782731649,['Gérard Larcher']
2021-04-27 13:57:00+00:00,71174347,[]
2021-04-27 14:00:00+00:00,843698554,[]
2021-04-27 05:00:00+00:00,3129247785,[]
2021-04-27 13:04:00+00:00,2376690395,"['président de la République', 'Jean Castex']"
2021-04-21 06:00:00+00:00,1240565997,[]
2021-04-27 16:09:53+00:00,4114212396,"['Vitton', 'Guillaume Langloy']"
2021-04-27 18:00:00+00:00,1239189452,[]
2021-04-27 04:00:00+00:00,2631532861,"['Gaël Perdriau', 'Pierrick Courbon']"
2021-04-27 09:50:00+00:00,256955975,[]
2021-04-27 10:54:00+00:00,122406665,[]
2021-04-26 21:07:00+00:00,2412008695,[]
2021-04-27 12:34:45+00:00,3704350664,"['Pascal Bernard', 'Pascal Bernard']"
2021-04-27 11:00:00+00:00,1703033305,[]
2021-04-28 17:33:55+00:00,166520334,['Michel Bernini']
2021-04-28 17:49:00+00:00,86779608,"['Cécile Gonin', 'Cécile Gonin']"
2021-04-28 20:10:00+00:00,4189017493,[]
2021-04-28 12:21:00+00:00,4152971863,[]
2021-04-28 17:03:00+00:00,2131718794,[]
2021-04-28 18:28:00+00:00,198435198,[]
2021-04-28 14:59:00+00:00,2987109148,[]
2021-04-28 16:45:00+00:00,1466636548,"['Boucheron', 'Androdias']"
2021-04-27 06:49:00+00:00,2035703802,[]
2021-04-27 08:36:43+00:00,166423414,['depit']
2021-04-28 07:19:00+00:00,3402115071,[]
2021-04-27 15:00:00+00:00,3140809893,[]
2021-04-28 07:16:31+00:00,1410854538,[]
2021-04-28 16:00:00+00:00,2098302703,[]
2021-04-28 13:48:00+00:00,1471209327,['Jamel Gorchene']
2021-04-27 15:22:00+00:00,2916221942,[]
2021-04-28 18:13:00+00:00,397967548,['Adil Sefrioui']
2021-04-28 09:00:00+00:00,2220543788,[]
2021-04-28 04:00:00+00:00,3447784343,[]
2021-04-28 04:45:00+00:00,1051197616,[]
2021-04-28 10:00:00+00:00,1796717607,[]
2021-04-28 10:00:00+00:00,1349235879,[]
2021-04-28 11:03:00+00:00,1812751531,[]
2021-04-28 10:00:00+00:00,4179444052,[]
2021-04-28 04:00:00+00:00,3097062437,"['Sonia Bompastor', 'Vasseur', 'Sonia Bompastor']"
2021-04-27 10:00:00+00:00,1341061041,[]
2021-04-28 08:59:00+00:00,2002521886,[]
2021-04-28 04:00:00+00:00,3320492173,[]
2021-04-23 10:00:00+00:00,311280500,[]
2021-04-29 09:19:16+00:00,2883575655,"['Laurent Wauquiez', 'Laurent Wauquiez', 'Jean-Jack Queyranne', 'Laurent Wauquiez']"
2021-04-29 12:12:00+00:00,4017943106,['Emmanuel Macron']
2022-01-25 18:03:00+00:00,2233000634,"['Pécresse', 'Valérie Pécresse', 'Orsec']"
2022-01-25 13:17:00+00:00,1496214660,"['Jean-Pierre Pernaut', 'Nathalie Marquay']"
2022-01-25 10:00:00+00:00,3935284177,[]
2022-01-25 17:04:00+00:00,1363518861,[]
2022-01-25 18:00:00+00:00,4055496631,['Gouiri']
2022-01-25 18:00:00+00:00,474069588,"['Papa', 'Me Annick']"
2022-01-26 05:05:00+00:00,2414458909,[]
2022-01-26 14:13:00+00:00,1499191297,"['Hélène Geoffroy', 'Anne Hidalgo', 'Anne Hidalgo', 'Helene Geoffroy', 'Helene Geoffroy', 'Anne Hidalgo', 'Helene Geoffroy', 'Anne Hidalgo']"
2022-01-26 10:28:48+00:00,339500492,"['Maria Pourchet', 'Maria Pourchet']"
2022-01-26 05:02:00+00:00,310937395,[]
2022-01-26 05:00:00+00:00,2524550570,[]
2022-01-26 11:00:00+00:00,1873535241,[]
2022-01-26 09:20:00+00:00,13683332,[]
2022-01-26 22:45:00+00:00,3848469738,[]
2022-01-26 19:51:00+00:00,3196971469,['Mendy']
2022-01-26 18:15:00+00:00,4184367197,"['Pascal Chambon', 'Président de la République']"
2022-01-26 16:42:40+00:00,3427023327,[]
2022-01-26 16:42:40+00:00,3606071115,[]
2022-01-26 16:35:00+00:00,1871994452,"['Emmanuel Macron', 'Emmanuel Macron']"
2022-01-26 17:30:00+00:00,715881189,"['Emmanuel Macron', 'Emmanuel Macron']"
2022-01-26 16:15:00+00:00,1427385810,['Édouard Herriot']
2022-01-26 06:00:00+00:00,2350003961,[]
2022-01-26 07:00:00+00:00,687891453,[]
2022-01-26 11:47:00+00:00,3153752784,[]
2022-01-26 05:00:00+00:00,1172851775,[]
2022-01-26 06:45:00+00:00,3380272794,[]
2022-01-26 05:02:00+00:00,2497888722,[]
2022-01-26 17:58:00+00:00,240378563,['sapeurs-']
2022-01-25 10:52:00+00:00,1213853401,"['Darmanin', 'Gérald Darmanin']"
2022-01-25 10:00:00+00:00,3330491407,[]
2022-01-24 16:22:56+00:00,1155305586,['ViaRhôna']
2022-01-25 07:52:00+00:00,3696699305,[]
2022-01-25 13:42:00+00:00,331896629,[]
2022-01-25 04:16:00+00:00,1986004508,[]
2022-01-25 13:27:00+00:00,1798698077,[]
2022-01-25 14:40:00+00:00,3003620188,"['Castex', 'Jean Castex']"
2022-01-24 21:15:00+00:00,105396054,"['Zemmour', 'Eric Zemmour', 'Guillaume Peltier', 'Jean-Frédéric Poisson', 'Stanislas Rigault\ufeff.']"
2022-01-25 05:00:00+00:00,872077803,"['Agnès Giard', 'Agnès Giard']"
2022-01-25 12:00:00+00:00,1459446217,[]
2022-01-27 13:17:00+00:00,2206349461,"['Vincent Auchane', 'Vincent Auchane', 'Vincent Auchane', 'Vincent Auchane bientot']"
2022-01-27 18:43:00+00:00,4191919215,['Romain Grau']
2022-01-27 22:45:00+00:00,867081844,[]
2022-01-27 18:00:00+00:00,4147755471,['Maxime']
2022-04-05 03:26:00+00:00,186743011,[]
2022-04-05 06:05:00+00:00,3563679388,[]
2022-04-05 11:50:00+00:00,1324437747,[]
2022-04-05 11:00:00+00:00,122612492,[]
2022-03-25 19:20:22+00:00,3990309578,"['Marion Curtillet', 'Jacques Bruyas', 'Aïcha Vesin-Chérif', 'Josette Ascensio', 'Marion Curtillet']"
2022-03-26 06:00:00+00:00,1875850824,[]
2022-03-26 06:00:00+00:00,893678807,['Olivier Crouvizier']
2022-03-25 19:15:00+00:00,1295763664,[]
2022-03-26 05:00:00+00:00,600633902,[]
2022-03-26 09:00:00+00:00,1049760493,[]
2022-03-26 05:00:00+00:00,1663038289,['Mmadi Ahamada']
2022-03-25 13:56:00+00:00,4054909727,"['Jacques Doillon', 'Lumiere Terreaux', 'François', 'Madeleine', 'Lumiere Terreaux']"
2022-04-05 04:00:00+00:00,2952279107,[]
2022-04-04 10:01:10+00:00,2485015368,"['Woody Allen', 'Woody Allen']"
2022-04-05 04:10:00+00:00,1035779648,['Emmanuel Macron']
2022-04-05 05:00:00+00:00,1018685381,[]
2022-04-05 04:30:00+00:00,3568970875,[]
2022-04-05 05:28:00+00:00,463163973,['Emmanuel Macron']
2022-04-05 10:00:00+00:00,2617546376,[]
2022-03-25 11:00:00+00:00,1866431038,['C.']
2021-09-19 18:00:00+00:00,4045754786,[]
2021-09-20 18:37:00+00:00,2647403861,[]
2021-09-19 20:40:21+00:00,1416212262,[]
2021-09-19 22:17:00+00:00,4048329610,['Lucas Paqueta']
2021-09-20 15:28:00+00:00,3494580164,"['Mohamed', 'président de la République', 'Emmanuel Macron']"
2021-09-20 14:45:00+00:00,2978056723,['Covid-19']
2022-01-23 19:00:00+00:00,1681926670,"['Le Pen', 'Eric Zemmour', 'Marion Maréchal']"
2022-01-23 09:39:00+00:00,3980964267,[]
2022-01-23 08:47:00+00:00,3697421019,"['Finet', 'celebre', 'Ginette NY', 'Vanrycke Paris', 'Finet']"
2022-01-24 11:00:00+00:00,2197624672,[]
2022-01-24 04:21:00+00:00,1200403709,[]
2022-01-22 17:42:00+00:00,847456930,['Étienne Gaudillere']
2022-01-23 19:36:51+00:00,4005229107,[]
2022-01-24 05:02:00+00:00,3356845324,"['Mario Draghi', 'Mario Draghi', 'Draghi']"
2022-01-24 05:59:00+00:00,1855561648,[]
