date,id,NERs_org
2021-09-09 15:48:00+00:00,1293061685,[]
2021-09-09 15:52:00+00:00,2064804065,[]
2021-09-09 18:20:00+00:00,1331628775,['ASSE']
2021-09-09 18:34:00+00:00,1004811231,[]
2022-06-25 16:00:00+00:00,551194950,[]
2022-06-26 10:00:00+00:00,1353153516,[]
2022-06-26 05:45:00+00:00,991113094,[]
2022-06-26 07:08:00+00:00,1614156906,[]
2021-04-14 19:25:00+00:00,1003836710,[]
2021-04-15 04:30:00+00:00,3606435682,[]
2021-04-14 17:00:00+00:00,4128049872,[]
2021-04-15 14:01:00+00:00,1519081250,"['U Express', 'La Cagette', 'Tribune de Lyon']"
2021-04-15 05:30:00+00:00,1195381901,[]
2021-04-09 10:00:00+00:00,371133297,[]
2021-04-16 04:15:00+00:00,1878860543,[]
2021-04-15 22:10:00+00:00,483302759,[]
2021-04-15 19:15:00+00:00,721799010,['LCI']
2021-04-15 15:20:00+00:00,1420889848,[]
2021-04-16 06:43:00+00:00,595194233,[]
2021-04-15 17:00:00+00:00,825959953,[]
2021-04-16 08:46:00+00:00,1484896166,[]
2021-04-16 04:00:00+00:00,1477325376,"['HUGO !', 'Observatoire national du harcèlement']"
2021-04-15 20:23:00+00:00,4014582315,['Asvel']
2021-04-17 06:00:00+00:00,1720630271,"['Lidl', 'Lidl']"
2021-04-17 04:30:00+00:00,3526431698,[]
2021-04-16 17:01:28+00:00,2736875386,[]
2021-04-15 17:00:00+00:00,2446866772,['KFC']
2021-04-15 15:00:00+00:00,1108519769,[]
2021-04-16 13:15:00+00:00,1171613383,[]
2021-04-17 10:53:00+00:00,787896126,[]
2021-04-16 09:15:00+00:00,3027459310,"['Pfizer', 'Pfizer']"
2021-04-16 17:00:00+00:00,1038749291,[]
2021-04-17 10:01:00+00:00,2196293675,['Tesla']
2021-04-16 17:30:00+00:00,376784307,[]
2021-04-17 04:00:00+00:00,203038942,['Olympique Lyonnais']
2021-04-16 17:34:00+00:00,1165193666,[]
2021-04-11 06:00:00+00:00,2754534826,[]
2021-04-17 07:26:00+00:00,3218211895,['HBO']
2021-04-16 11:54:00+00:00,1869766778,"['Yacht Club', 'EELV', 'Yacht Club']"
2021-04-16 11:00:00+00:00,1317735959,[]
2021-04-16 10:00:00+00:00,3885750041,"['LREM', 'LREM']"
2021-04-17 05:12:00+00:00,497158269,[]
2021-04-17 09:00:00+00:00,1366905136,[]
2021-04-16 15:43:00+00:00,2577293004,[]
2021-04-17 04:00:00+00:00,1276235889,[]
2021-04-18 11:00:00+00:00,214880703,[]
2021-04-17 05:30:00+00:00,1628252910,"['Miss', 'Miss Lyon', 'TF1', 'France 3']"
2021-04-18 07:45:00+00:00,131133617,[]
2021-04-18 06:31:00+00:00,4264907564,[]
2021-04-18 04:30:00+00:00,4067234141,[]
2021-04-17 18:22:00+00:00,2060493621,[]
2021-04-12 06:00:00+00:00,1963648494,[]
2021-04-17 18:31:29+00:00,107402154,[]
2021-04-18 09:56:00+00:00,3058839890,[]
2021-04-18 13:57:21+00:00,4022685466,['SDF']
2021-04-18 14:40:04+00:00,1665196081,[]
2021-04-17 18:30:00+00:00,784763576,[]
2021-04-17 17:00:00+00:00,2097500009,[]
2021-04-17 10:20:00+00:00,583329983,['AstraZeneca']
2021-04-15 10:51:00+00:00,1022245403,"['Rolling Stones', 'Stones', 'Stones']"
2021-04-15 17:00:00+00:00,1571632513,[]
2021-04-15 15:39:00+00:00,3626367377,[]
2021-04-18 15:30:00+00:00,1873788105,"['PSG', 'OL', 'Ligue des champions', 'PSG', 'Groupama', 'Ligue des champions', 'PSG']"
2021-04-17 17:00:00+00:00,2757132354,[]
2021-04-17 06:00:00+00:00,2540314951,[]
2021-04-16 15:48:00+00:00,2416648127,['Tribune de Lyon']
2021-04-17 17:00:00+00:00,2711332888,[]
2022-02-19 16:38:00+00:00,1117782281,[]
2022-01-23 17:57:16+00:00,2035580770,[]
2022-01-25 05:02:00+00:00,3890832946,['Baromètre Odoxa']
2022-02-19 15:50:00+00:00,1770136847,[]
2022-02-16 18:00:00+00:00,395656372,[]
2022-02-17 17:13:00+00:00,1142991901,"[""L'Obs"", 'Zenith']"
2022-02-17 17:30:00+00:00,673093158,[]
2022-02-19 14:00:00+00:00,3666978477,['OL']
2022-02-18 12:16:00+00:00,1252916626,"['Front national', 'Tribune de Lyon']"
2022-02-17 13:00:00+00:00,2933865869,[]
2022-02-18 06:00:00+00:00,602458127,['Conseil']
2022-02-18 06:51:00+00:00,1822263148,['Insee']
2022-02-16 15:14:08+00:00,1162334072,"['Insee', 'Insee', 'Insee', 'Insee', 'Tribune de Lyon']"
2022-02-18 19:40:00+00:00,1115062435,[]
2022-02-18 17:00:00+00:00,603976415,['ministre de l’Économie']
2022-02-18 16:50:00+00:00,713831182,[]
2022-02-18 16:43:00+00:00,3249731370,[]
2022-01-24 06:26:00+00:00,1783374352,"['Moderna', 'Tribune de Lyon']"
2022-01-24 05:00:00+00:00,1760964281,[]
2022-01-24 10:27:00+00:00,2238453174,[]
2022-02-18 18:32:06+00:00,2384923600,['Association familiale échange-entraide']
2022-02-18 20:55:00+00:00,1131757925,['Les Républicains']
2022-02-20 05:00:00+00:00,3648247034,[]
2022-01-23 18:00:00+00:00,364572037,['Olympique Lyonnais']
2022-02-18 09:30:00+00:00,1364175929,[]
2022-02-19 21:40:42+00:00,2392781100,[]
2022-02-20 07:45:00+00:00,2065478849,['Arte']
2022-02-18 21:02:00+00:00,3307598935,['Asvel']
2022-02-19 06:00:00+00:00,3140511923,[]
2022-01-24 08:30:00+00:00,4264174683,['Caisse des dépôt']
2022-02-18 12:36:00+00:00,2670042996,[]
2022-02-19 19:30:00+00:00,66064542,[]
2022-01-23 21:30:40+00:00,316917606,['Ligue Sport Boules M1']
2022-01-24 05:00:00+00:00,4049869552,[]
2022-01-24 09:15:00+00:00,3849371091,[]
2022-02-19 19:00:00+00:00,1700302986,[]
2022-02-17 18:31:00+00:00,285098469,[]
2022-02-17 21:00:00+00:00,2703582166,"['Ebro', 'AFP']"
2022-02-17 18:56:23+00:00,3830906881,['Hot Club']
2022-01-24 16:53:40+00:00,4217900869,[]
2022-02-19 09:23:00+00:00,3614232067,"['Insee', 'Insee']"
2022-02-17 21:02:00+00:00,358325021,[]
2022-02-17 15:30:00+00:00,2582754062,"['Parlement', 'Parlement européen']"
2022-02-17 12:21:00+00:00,3163281609,"['EPR', 'Tribune de Lyon']"
2022-02-19 07:00:00+00:00,1934642631,"['Légion d’honneur', 'École normale supérieure de Lyon', 'ENS', 'Légion d’honneur']"
2022-02-17 11:50:00+00:00,4058649411,['France 3']
2022-02-17 15:45:00+00:00,1772241588,['TF1']
2022-01-24 16:53:11+00:00,1344311837,"['Santé & Bien-être', 'Bouygues Bâtiment Sud-Est']"
2022-02-17 19:08:00+00:00,4193189165,"['Gault & Millau Tour', 'Gault & Millau']"
2022-02-19 12:12:00+00:00,3896011293,[]
2022-02-18 08:37:00+00:00,2562574540,[]
2022-02-21 05:00:00+00:00,130411264,[]
2022-02-21 14:45:00+00:00,1108328345,['Fédération nationale des chasseurs']
2022-01-24 14:55:00+00:00,2386986388,[]
2022-01-25 08:47:00+00:00,4022659417,['Omicron']
2022-01-24 18:53:33+00:00,380149303,[]
2022-02-20 10:33:00+00:00,2253130764,['Tribune de Lyon']
2022-02-21 09:38:08+00:00,1055322075,"['Tribune de Lyon', 'Tribune de Lyon']"
2022-02-20 13:57:00+00:00,908743244,['Tribune de Lyon']
2022-01-24 17:56:50+00:00,3513850296,"['Nouvel An chinois', 'Nouvel An chinois']"
2022-01-24 21:03:00+00:00,367741408,[]
2022-01-24 20:53:00+00:00,1703432581,"['LGBT', 'Église allemande']"
2022-01-24 18:53:33+00:00,1443933489,"['OL', 'OL']"
2022-02-21 11:00:00+00:00,3175519403,[]
2022-02-20 20:48:58+00:00,1955695861,[]
2022-01-24 18:43:00+00:00,82567268,"['Ligue 1', 'OL', 'OM']"
2022-01-25 07:30:00+00:00,2314090037,[]
2022-02-20 18:00:00+00:00,1264659460,[]
2022-02-22 06:00:00+00:00,2678313004,[]
2022-01-25 07:15:00+00:00,3046098518,"['Parlement', ""Aide sociale à l'enfance"", 'ASE', 'Assemblée']"
2022-01-24 16:00:00+00:00,2358555929,[]
2022-02-22 10:49:00+00:00,2577165795,"[""L'Addiction""]"
2022-02-22 10:30:00+00:00,2954568670,"['OL', 'OL', 'Chicago Fire FC']"
2022-01-24 15:58:00+00:00,3676641548,"['Medef', 'Mouvement des entreprises de France']"
2022-01-25 05:30:00+00:00,3795487998,[]
2022-02-22 13:57:00+00:00,3018046388,[]
2022-02-22 05:05:00+00:00,2806541062,[]
2022-01-24 11:22:46+00:00,1158360590,['Tribune de Lyon']
2022-01-25 06:45:00+00:00,2615372968,[]
2022-02-21 17:15:00+00:00,1802386442,[]
2022-02-21 22:59:00+00:00,1081188522,"[""Conseil de sécurité de l'ONU""]"
2022-02-21 17:30:00+00:00,3989817322,[]
2022-02-21 22:45:00+00:00,3400252609,"[""Conseil de sécurité de l'ONU""]"
2022-02-21 20:00:00+00:00,1027632504,[]
2022-02-21 20:15:00+00:00,3937463364,['Républiques séparatistes']
2022-02-20 17:30:00+00:00,2458194984,"['Omicron', 'Omicron']"
2022-02-20 16:50:00+00:00,3089822998,[]
2022-02-20 17:23:30+00:00,4017348384,[]
2022-02-20 16:20:00+00:00,2729917344,"['LR Olivier Dassault', ""Bureau d'enquêtes et d'analyses"", 'BEA']"
2022-02-20 15:30:00+00:00,1307935061,"['OL', 'OL']"
2022-02-20 12:51:00+00:00,4007865945,[]
2022-02-21 05:30:00+00:00,2934976487,[]
2022-02-20 17:22:00+00:00,650088356,['Hanko']
2021-04-23 16:00:00+00:00,4129771902,[]
2021-04-23 12:01:00+00:00,2338217336,[]
2022-02-20 05:00:00+00:00,927851998,[]
2022-02-20 05:00:00+00:00,4068725157,[]
2022-02-19 15:56:00+00:00,490648731,['Tribune de Lyon']
2022-02-22 05:00:00+00:00,3566432272,['Tech']
2022-02-22 05:00:00+00:00,3116308989,[]
2022-02-22 09:22:00+00:00,1897510584,[]
2022-02-21 15:12:00+00:00,4038392464,"['Comedie Odeon', 'Comedie Odeon', 'Tribune de Lyon']"
2022-02-21 17:02:27+00:00,2515909406,['Tribune de Lyon']
2022-02-21 20:35:00+00:00,1512679600,[]
2022-02-21 18:00:00+00:00,3071070049,[]
2022-02-21 16:05:00+00:00,2310534286,[]
2021-04-23 09:27:00+00:00,2139010455,[]
2022-02-19 22:25:00+00:00,690858608,['Otan']
2022-02-21 07:03:00+00:00,2677772388,"['LR', 'Insoumis']"
2022-02-21 06:45:00+00:00,3956054952,[]
2022-02-20 21:45:00+00:00,4071592812,[]
2022-02-20 22:20:00+00:00,1644219083,['Omicron']
2022-02-20 07:00:00+00:00,373606247,"['INCA', 'Institut national du cancer']"
2022-02-20 06:30:00+00:00,4205415020,['Union sport & cycle']
2022-02-19 18:00:00+00:00,1995910966,[]
2022-02-19 18:23:07+00:00,2357666374,[]
2021-04-23 07:11:00+00:00,1168913626,[]
2021-04-22 11:17:00+00:00,2971506273,[]
2022-02-21 05:00:00+00:00,1985938975,[]
2022-02-21 16:41:17+00:00,1796518422,[]
2022-02-21 14:24:00+00:00,3487397167,['les Verts']
2022-02-22 06:43:00+00:00,3758406163,[]
2021-04-24 11:38:00+00:00,2634208196,[]
2022-02-21 10:00:00+00:00,2585486531,['CentraleSupélec Lyon']
2022-02-21 09:35:00+00:00,500479771,[]
2021-06-15 12:46:00+00:00,95319824,[]
2022-02-19 05:00:00+00:00,1035310218,"['TikTok', 'TikTok']"
2022-02-19 05:00:00+00:00,3707590132,[]
2021-06-16 02:06:00+00:00,1792485392,"['Reseau Express', 'Tribune de Lyon']"
2021-06-15 16:07:00+00:00,3496431773,"['Gratte-Ciel', 'Gratte- Ciel', 'Gratte- Ciel', 'Tribune de Lyon']"
2022-02-20 16:22:00+00:00,2667093055,"['ASSE', 'les Verts', 'les Verts']"
2021-06-15 16:13:00+00:00,1276516865,['ASSE']
2021-06-15 17:00:00+00:00,2356461926,[]
2021-06-16 09:19:00+00:00,4182623135,[]
2021-04-22 17:00:00+00:00,244847717,[]
2021-06-15 09:00:00+00:00,3179828921,[]
2022-01-04 06:10:00+00:00,2015972080,[]
2022-01-03 18:21:00+00:00,247628410,['ASSE']
2022-01-04 12:11:00+00:00,785421168,['N.1']
2022-01-04 05:15:00+00:00,1526021761,['PIMS']
2022-01-03 09:58:10+00:00,1523849061,"['Université Lyon', 'Universite Claude-Bernard Lyon 1', ""L'Universite Lyon 1"", 'Tribune de Lyon']"
2022-01-03 13:37:31+00:00,3667033023,['Tribune de Lyon']
2022-01-03 19:00:00+00:00,3862752712,['La Poste']
2022-01-04 12:00:00+00:00,3002179048,[]
2022-01-03 12:32:00+00:00,137734381,['Omicron']
2022-01-03 06:00:00+00:00,520747579,['Les Verts']
2021-06-15 02:52:00+00:00,576722537,['Tribune de Lyon']
2022-01-04 14:25:00+00:00,1874772535,[]
2022-01-04 14:30:00+00:00,2623136761,[]
2022-01-04 16:00:00+00:00,1114708399,['TF1']
2021-06-15 13:05:00+00:00,3682816796,[]
2022-01-04 13:57:00+00:00,1781519375,[]
2022-01-04 14:11:00+00:00,939176724,[]
2021-12-30 16:03:00+00:00,4266189649,"['Omicron', 'Tribune de Lyon']"
2021-12-31 09:00:00+00:00,1503254064,['TF1']
2021-12-30 16:34:00+00:00,4177460491,"['OL académie', 'OL']"
2021-12-31 11:52:00+00:00,298057589,['OL']
2021-12-31 14:55:00+00:00,3493774820,"['OL', 'Olympique Lyonnais']"
2021-12-30 12:00:00+00:00,1199245365,['Lufthansa']
2021-12-30 09:12:00+00:00,1938322848,"['Nouvel an', 'feter', 'Oldelaf', 'Nouvel an', 'Tribune de Lyon']"
2022-01-04 10:05:00+00:00,1223048058,[]
2021-12-31 06:08:00+00:00,805381892,"['Ikea', 'Ikea']"
2021-12-30 20:47:00+00:00,2967771776,[]
2021-12-30 18:15:00+00:00,3276211329,[]
2021-12-31 05:00:00+00:00,1874293735,['Parlement']
2021-12-30 18:00:00+00:00,2437042837,[]
2021-12-31 11:10:00+00:00,2461723120,[]
2021-12-30 09:55:00+00:00,4096548955,[]
2022-01-18 18:00:00+00:00,2828004534,"['McDo', 'Google']"
2022-01-19 13:00:00+00:00,980433356,"['OL', 'OL']"
2022-01-07 08:00:00+00:00,3282327038,[]
2022-01-07 05:00:00+00:00,3841865567,"['Lions', 'Lions']"
2022-01-06 08:52:00+00:00,3390917338,['Tribune de Lyon']
2022-01-06 17:41:07+00:00,3254342534,[]
2022-01-07 11:55:00+00:00,282571795,[]
2022-01-07 11:00:00+00:00,2599339010,[]
2022-01-07 09:00:00+00:00,826736987,[]
2022-01-06 15:21:00+00:00,3420673566,"['Pfizer', 'HCL']"
2022-01-07 05:12:00+00:00,1317498587,[]
2022-01-06 18:30:00+00:00,275298471,[]
2022-01-19 16:24:00+00:00,440151625,['Cargo']
2022-01-06 19:25:00+00:00,433387332,[]
2021-12-29 19:00:00+00:00,3320478790,[]
2022-01-19 13:00:00+00:00,2646766044,[]
2022-01-06 15:44:00+00:00,4082772210,['Tribune de Lyon']
2022-01-18 19:00:00+00:00,392034167,"['OL', 'OM', 'CNOSF', 'LFP', 'OL']"
2022-01-18 22:00:00+00:00,3496924031,[]
2022-01-06 12:17:00+00:00,3197332486,"['LR', 'Tribune de Lyon']"
2022-01-18 17:00:00+00:00,2167325989,"['Ligue 1', 'OL', 'OL']"
2022-01-06 15:06:29+00:00,4097611320,['Tribune de Lyon']
2022-01-07 14:00:00+00:00,2777806306,"['Conseil français', 'CFCM', ""ministre de l'Intérieur""]"
2022-01-18 18:00:00+00:00,2317270879,[]
2022-01-07 07:17:00+00:00,2713951909,[]
2022-01-06 20:45:00+00:00,3420414476,[]
2022-01-18 18:00:00+00:00,3986442144,[]
2022-01-19 11:37:00+00:00,482654245,[]
2022-01-19 05:00:00+00:00,3599665861,"['des Verts', 'des Verts', 'AS Saint-Etienne']"
2022-01-19 06:32:00+00:00,1659071313,"['Omicron', 'Tribune de Lyon']"
2022-01-19 12:10:00+00:00,1740539159,['Goal FC']
2022-01-08 11:00:00+00:00,1357691276,[]
2022-01-08 09:37:00+00:00,630919806,[]
2022-01-07 22:54:00+00:00,3610908721,['Medef']
2022-01-07 18:45:00+00:00,2291913940,['Primaire populaire']
2022-01-18 09:18:00+00:00,3076443106,"['Autonomy Paris', 'Tribune de Lyon']"
2022-01-19 11:00:00+00:00,3185147094,"['ASSE', 'Olympique lyonnais', 'les Verts']"
2022-01-18 18:15:00+00:00,2160788900,['ministre de l’Éducation']
2022-01-19 05:00:00+00:00,2481961969,[]
2022-01-08 17:33:00+00:00,2280751282,[]
2022-01-18 17:58:03+00:00,3813453332,[]
2022-01-06 16:45:00+00:00,3831801105,[]
2022-01-07 11:52:00+00:00,2597421935,[]
2022-01-19 06:00:00+00:00,105042127,"['Parlement de Strasbourg', 'Etat européen', 'Conseil de l’Union européenne', 'Parlement européen']"
2022-01-18 13:42:57+00:00,4100907800,"['LR', 'Tribune de Lyon']"
2022-01-18 18:00:00+00:00,4221517220,"['Bourse du Travail, le week-end']"
2022-01-19 05:00:00+00:00,3819996399,[]
2022-01-07 17:13:00+00:00,2841607506,"['OL', 'Olympique Lyonnais']"
2022-01-19 11:00:00+00:00,3986892219,[]
2022-01-19 05:49:00+00:00,372443743,[]
2022-01-19 10:03:00+00:00,546087912,[]
2022-01-19 07:12:00+00:00,1251941291,[]
2022-01-19 15:05:00+00:00,1360537701,[]
2022-01-20 16:00:00+00:00,2006817393,[]
2022-01-19 13:30:25+00:00,3149744644,[]
2022-01-07 17:00:00+00:00,3693703729,[]
2022-01-19 12:18:00+00:00,2927783384,"['Logement social', 'Tribune de Lyon']"
2022-01-19 17:52:00+00:00,2221227901,[]
2022-01-08 15:45:00+00:00,2539855346,[]
2022-01-08 05:00:00+00:00,2466406559,[]
2022-01-07 16:10:00+00:00,3771862385,[]
2022-01-20 15:10:00+00:00,2772231082,[]
2022-01-20 10:01:00+00:00,259811498,[]
2022-01-19 19:00:00+00:00,2715368059,['Asvel']
2022-01-20 10:30:00+00:00,3338666076,[]
2022-01-20 09:10:00+00:00,173263646,[]
2022-01-19 05:00:00+00:00,2955546897,[]
2022-01-18 18:18:47+00:00,1388205711,[]
2022-01-20 11:08:00+00:00,3050127507,[]
2022-01-19 12:21:00+00:00,2180291595,"['LOU Rugby', 'LOU Rugby', 'LOU Rugby', 'LOU Rugby', 'Tribune de Lyon']"
2022-01-20 16:00:00+00:00,1672371693,[]
2022-01-21 06:41:00+00:00,2127879809,[]
2022-01-21 05:00:00+00:00,1180090090,['DSC']
2022-01-21 15:30:00+00:00,1804844405,"['Alstom', 'Alstom']"
2022-01-08 18:35:00+00:00,3492110422,[]
2022-01-09 10:22:00+00:00,3461889161,[]
2022-01-21 05:19:00+00:00,3508540108,['ministre de la Santé']
2022-01-08 18:52:00+00:00,1224456804,['Assemblée nationale']
2022-01-21 15:35:00+00:00,1887126821,[]
2022-01-09 09:11:00+00:00,659852913,[]
2022-01-20 19:23:00+00:00,845408310,[]
2022-01-21 08:47:00+00:00,895565857,[]
2022-01-20 09:30:00+00:00,710479966,[]
2022-01-05 17:03:00+00:00,3280321505,"['OL', 'OL']"
2022-01-05 11:00:00+00:00,439852070,[]
2022-01-05 18:00:00+00:00,794626857,[]
2022-01-04 09:20:00+00:00,659581317,[]
2022-01-05 19:30:00+00:00,2082240803,[]
2022-01-21 07:27:00+00:00,2276407096,"['Sciences Po Lyon', 'Sciences Po Lyon Helene Surrel', ""Institut d'etudes politiques"", 'Sciences Po Lyon', 'Tribune de Lyon']"
2022-01-05 19:45:00+00:00,3465605125,[]
2022-01-08 16:50:00+00:00,3989409206,[]
2022-01-21 08:23:00+00:00,1945528817,"['Meat Loaf', 'Meat Loaf,']"
2022-01-21 04:37:00+00:00,1598557848,['Tribune de Lyon']
2022-01-08 13:30:00+00:00,180461609,['Vélo-Club Villefranche-Beaujolais']
2022-01-21 11:00:00+00:00,1151501517,['Comptoir B']
2022-01-20 18:00:00+00:00,4105695919,[]
2022-01-21 10:30:00+00:00,1357401254,[]
2022-01-21 11:00:00+00:00,1003272719,[]
2022-01-06 07:00:00+00:00,300820038,['ministre de la Santé']
2022-01-22 08:16:00+00:00,3468605894,['TMC']
2022-01-06 05:00:00+00:00,3564683367,[]
2022-01-06 08:00:00+00:00,2623559241,[]
2022-01-06 06:30:00+00:00,827787042,['Team Ag2r U23']
2022-01-06 12:09:00+00:00,4187840995,[]
2022-01-21 15:40:00+00:00,3162516134,['Lidl']
2022-01-21 14:35:32+00:00,3509495550,['Tribune de Lyon']
2022-01-21 13:30:14+00:00,3334161877,['Tribune de Lyon']
2022-01-21 20:18:00+00:00,2075893637,[]
2022-01-21 19:00:00+00:00,4005151697,[]
2022-01-21 10:24:00+00:00,2530041699,"['Dahlias', 'Petits-déjeuners']"
2022-01-06 17:00:00+00:00,3991643475,[]
2022-01-22 05:00:00+00:00,4023822281,[]
2022-01-09 05:00:00+00:00,1206586765,[]
2022-01-10 05:28:00+00:00,3879653506,"['convoquee', 'Tribune de Lyon']"
2022-01-19 17:52:00+00:00,3710873350,['Croix Rouge']
2022-01-23 10:46:00+00:00,2545856991,[]
2022-01-23 09:08:00+00:00,165928240,['Le Parisien']
2022-01-22 22:56:08+00:00,811605679,[]
2022-01-22 22:07:00+00:00,1027803271,[]
2022-01-09 05:00:00+00:00,1108604469,"['PSG', 'PSG']"
2022-01-04 17:45:00+00:00,479503704,['ministre de la Culture']
2022-01-23 08:53:00+00:00,299330990,[]
2022-01-22 18:41:00+00:00,1828998475,[]
2022-01-22 11:23:00+00:00,720978289,[]
2022-01-23 06:10:00+00:00,2940465940,[]
2022-01-22 18:15:00+00:00,689072052,[]
2022-01-19 09:21:00+00:00,1143337617,['Tribune de Lyon']
2022-01-22 18:36:00+00:00,1786935638,"['Euromillions', ""L'Euromillions""]"
2022-01-10 18:25:54+00:00,1074764368,[]
2022-01-22 19:15:00+00:00,3604806221,['UDI']
2022-01-10 16:53:00+00:00,1946032322,"['OL-PSG', 'OL', 'OL-PSG']"
2022-01-19 09:08:00+00:00,2230400511,['Tribune de Lyon']
2022-01-22 18:00:00+00:00,10450118,[]
2022-01-22 12:00:00+00:00,46581346,[]
2022-01-10 18:00:00+00:00,1039262889,[]
2022-01-22 16:51:16+00:00,4118615363,[]
2022-01-10 18:00:00+00:00,190227035,[]
2022-01-08 14:30:00+00:00,1226778241,[]
2022-01-10 05:30:00+00:00,3533045623,"['Omicron', 'Omicron', 'Omicron']"
2022-01-06 10:10:37+00:00,1003561963,"['TCL', 'Keolis-TCL', 'Keolis', 'TCL', 'Tribune de Lyon']"
2022-01-09 05:00:00+00:00,1427272997,['Le Refuge']
2022-01-09 11:15:00+00:00,583983309,[]
2022-01-09 14:00:00+00:00,3906649954,[]
2022-01-25 21:44:27+00:00,1532459853,[]
2022-01-08 19:20:00+00:00,1826761397,[]
2022-01-09 19:17:47+00:00,3261589999,[]
2022-01-24 05:00:00+00:00,2417928289,[]
2022-01-07 06:27:00+00:00,3782828138,[]
2022-01-31 18:36:00+00:00,2604773875,['Barkhane']
2022-02-01 11:00:00+00:00,260046629,[]
2022-01-11 17:12:34+00:00,3813007143,[]
2022-01-12 06:25:00+00:00,1634826530,[]
2022-01-13 10:45:00+00:00,2110711933,[]
2022-01-13 11:40:00+00:00,359413554,"['LR', 'Républicains', 'LR']"
2022-01-12 11:10:00+00:00,3587974623,[]
2022-01-11 21:55:00+00:00,2188399684,[]
2022-01-12 12:00:00+00:00,1436519584,[]
2022-01-31 05:00:00+00:00,4128862579,[]
2022-01-11 06:30:00+00:00,3829157319,[]
2022-01-13 06:03:00+00:00,4125124841,"['Tribune de Lyon', 'Tribune de Lyon']"
2022-01-12 20:00:00+00:00,3338563513,['Fariba']
2022-01-12 17:00:00+00:00,1505299693,['Pneus']
2022-01-31 16:15:00+00:00,1213559110,[]
2022-01-12 06:29:00+00:00,382364603,[]
2022-01-13 10:09:00+00:00,3707001759,['Tourisme']
2022-01-12 20:00:00+00:00,2591653617,[]
2022-01-12 22:10:00+00:00,4154266295,"[""ministre de l'Education"", 'Omicron']"
2022-01-13 06:28:00+00:00,1248582420,['Sénat']
2022-01-12 17:52:43+00:00,788806406,"['Les Verts', 'Les Verts', 'Tribune de Lyon']"
2022-01-31 17:00:00+00:00,3997707258,[]
2022-02-01 05:00:00+00:00,82602123,['Bosz']
2022-02-01 09:53:25+00:00,1121967396,"['fideles eleves', 'Tribune de Lyon']"
2022-01-12 13:50:05+00:00,1958581260,['Tribune de Lyon']
2022-02-01 08:20:40+00:00,3981318166,['Tribune de Lyon']
2022-01-12 10:24:23+00:00,2926592983,['Tribune de Lyon']
2022-01-12 22:58:00+00:00,1754212250,[]
2022-01-31 23:01:00+00:00,1357672596,[]
2022-02-01 05:27:00+00:00,402773927,[]
2022-01-10 09:00:00+00:00,2520262174,"['PSG', 'Groupama Stadium', 'Olympique lyonnais']"
2022-01-09 21:20:00+00:00,304909899,"['TF1', 'TF1']"
2022-01-11 11:18:00+00:00,1693580989,['Omicron']
2022-01-11 14:43:00+00:00,3345766954,[]
2022-01-12 18:30:00+00:00,1834269382,['Omicron']
2022-01-12 16:40:00+00:00,2285835835,"['OL', 'Goal FC', 'Euro U19']"
2022-02-01 07:37:00+00:00,1171091680,"['Orpea', 'Autonomie', 'Orpea', 'France Inter']"
2022-01-11 06:30:00+00:00,1572738726,['Agicap']
2022-01-31 17:48:00+00:00,2311863496,"['ENS', 'CNRS', 'CNRS', 'ENS', 'CNRS', 'Tribune de Lyon']"
2022-01-10 05:00:00+00:00,1855964595,"['MoDem', 'EELV', 'Syndicat des transports en commun lyonnais']"
2022-01-10 16:07:00+00:00,1106618897,['Bouygues Telecom']
2022-01-31 19:30:00+00:00,3118102587,"[""Polo club de l'Ain"", 'Hard rock café de Lyon']"
2022-01-10 11:37:00+00:00,3997278732,[]
2022-01-31 19:35:00+00:00,621984282,[]
2022-01-09 18:00:00+00:00,974956658,['Opéra Underground']
2022-02-01 17:00:00+00:00,2691818885,['Santé publique France']
2022-01-09 18:30:00+00:00,3594597110,[]
2022-01-15 05:00:00+00:00,1352524088,['OL']
2022-01-15 07:50:00+00:00,2100597331,[]
2022-01-15 06:00:00+00:00,3590763298,['Insee']
2022-01-14 17:19:13+00:00,3775446517,[]
2022-02-01 15:03:00+00:00,3385485491,[]
2022-02-01 16:30:00+00:00,3777499171,[]
2022-01-14 11:08:59+00:00,1939902646,['Tribune de Lyon']
2022-01-15 06:57:00+00:00,456941694,[]
2022-01-14 18:05:00+00:00,2542907231,[]
2022-01-14 11:50:00+00:00,2387491137,[]
2022-01-14 16:00:00+00:00,2089234519,[]
2022-02-01 08:00:00+00:00,4257820708,['BMW']
2022-01-14 12:29:00+00:00,3494298831,[]
2022-01-31 18:00:00+00:00,1801564889,[]
2022-02-01 15:00:00+00:00,1004678223,[]
2022-01-17 05:00:00+00:00,1117707266,[]
2022-01-17 18:00:00+00:00,2856301532,"['OL', 'Ligue 1', 'OL']"
2022-01-17 16:30:00+00:00,903052248,[]
2022-01-17 16:13:00+00:00,782350698,[]
2022-01-17 11:00:00+00:00,2714071355,[]
2022-01-17 05:00:00+00:00,1063611560,[]
2022-01-17 13:00:00+00:00,150698499,['Agence régionale de santé']
2022-01-17 05:00:00+00:00,444958580,['Bosz']
2022-01-14 14:31:00+00:00,2252989284,['Sytral']
2022-01-17 19:00:00+00:00,822059529,"['Amazon', 'Amazon']"
2022-01-17 13:51:33+00:00,4176600094,['Tribune de Lyon']
2022-01-18 07:18:00+00:00,2451231847,[]
